               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.037277,            0.071067,           0.0069862,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025503,           0.0025503,             0.07625
                  44,            0.037655,            0.080518,           0.0070385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026047,           0.0026047,            0.075705
                  45,             0.03933,             0.07627,           0.0064409,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026588,           0.0026588,            0.075159
                  46,             0.03743,            0.081834,           0.0061737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027127,           0.0027127,            0.074613
                  47,            0.036373,            0.071512,           0.0061282,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027663,           0.0027663,            0.074066
                  48,            0.038991,            0.074811,           0.0092615,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028196,           0.0028196,             0.07352
                  49,             0.03751,            0.081615,           0.0066926,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028727,           0.0028727,            0.072973
                  50,            0.037477,            0.080243,           0.0067936,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029254,           0.0029254,            0.072425
                  51,            0.035642,            0.074777,           0.0077357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029779,           0.0029779,            0.071878
                  52,            0.034523,            0.069196,           0.0074223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030301,           0.0030301,             0.07133
                  53,            0.036222,            0.084426,           0.0077922,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003082,            0.003082,            0.070782
                  54,            0.034603,            0.073957,           0.0079016,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031336,           0.0031336,            0.070234
                  55,            0.035012,            0.075087,           0.0069596,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031849,           0.0031849,            0.069685
                  56,            0.035422,            0.072981,           0.0087916,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032359,           0.0032359,            0.069136
                  57,             0.03429,            0.068879,           0.0082123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032866,           0.0032866,            0.068587
                  58,            0.034733,            0.077073,           0.0067308,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033369,           0.0033369,            0.068037
                  59,            0.035777,            0.081255,             0.00596,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003387,            0.003387,            0.067487
                  60,            0.033988,            0.070029,           0.0069645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034367,           0.0034367,            0.066937
                  61,            0.033965,            0.074474,           0.0067904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003486,            0.003486,            0.066386
