               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,              0.1396,            0.024272,            0.027788,           0.0021721,            0.081613,           0.0014273,          0.00034345,             0.13572,            0.016311,            0.030913,          0.00046975,          0.00046975,             0.09577
                  16,             0.13879,            0.024796,            0.027855,           0.0020339,            0.076419,           0.0012603,          0.00029962,              0.1359,            0.016184,            0.031866,           0.0004997,           0.0004997,              0.0955
                  17,             0.13868,            0.024441,            0.027425,           0.0018732,             0.07038,           0.0011353,          0.00027015,             0.13608,            0.016084,            0.033553,          0.00052964,          0.00052964,             0.09523
                  18,             0.13863,             0.02504,             0.02647,           0.0018231,            0.068498,           0.0011001,          0.00026156,             0.13631,            0.016048,            0.036346,          0.00055958,          0.00055958,             0.09496
                  19,             0.13854,            0.024971,            0.026158,           0.0018075,            0.067913,           0.0010889,          0.00026191,             0.13641,            0.016066,            0.039396,           0.0005895,           0.0005895,             0.09469
                  20,             0.13806,             0.02505,            0.025963,           0.0018058,            0.067848,           0.0010889,          0.00025927,             0.13641,            0.016175,            0.041697,          0.00061942,          0.00061942,            0.094419
                  21,             0.13763,            0.025402,            0.026117,           0.0018196,            0.068368,              0.0011,          0.00026362,             0.13648,            0.016234,             0.04169,          0.00064933,          0.00064933,            0.094149
                  22,             0.13705,            0.026041,            0.025475,           0.0018231,            0.068498,           0.0011025,          0.00026905,             0.13651,            0.016149,            0.038362,          0.00067923,          0.00067923,            0.093879
                  23,             0.13707,            0.025525,            0.024965,              0.1322,            0.068416,            0.067734,            0.020081,              0.1363,            0.016232,            0.035621,          0.00070913,          0.00070913,            0.093609
                  24,              0.1373,            0.025557,            0.024886,            0.040746,            0.076942,            0.023424,            0.006663,             0.13618,             0.01628,            0.034657,          0.00073901,          0.00073901,            0.093339
                  25,             0.13703,            0.025233,             0.02425,            0.033784,            0.023454,            0.012409,           0.0034203,             0.13628,            0.016237,            0.034592,          0.00076888,          0.00076888,            0.093069
                  26,             0.13544,            0.025911,            0.024027,             0.04458,            0.028929,            0.011372,           0.0024383,             0.13638,             0.01632,            0.034875,          0.00079874,          0.00079874,            0.092799
                  27,             0.13592,            0.025695,            0.024335,            0.060336,            0.041325,            0.017344,           0.0042149,              0.1363,            0.016324,            0.034569,          0.00082859,          0.00082859,            0.092529
                  28,             0.13523,            0.026204,            0.024153,            0.079925,              0.0582,            0.033052,           0.0090939,             0.13551,            0.016238,            0.032698,          0.00085843,          0.00085843,            0.092258
                  29,             0.13532,            0.026195,            0.023658,            0.062713,            0.061205,            0.026591,           0.0056558,             0.13544,            0.016153,            0.031822,          0.00088826,          0.00088826,            0.091988
                  30,             0.13434,            0.026972,            0.023995,            0.049661,            0.090074,            0.030571,           0.0062742,             0.13478,            0.016132,            0.030477,          0.00091807,          0.00091807,            0.091718
                  31,              0.1347,             0.02633,            0.023901,            0.063171,             0.10518,            0.041422,           0.0087028,             0.13451,            0.016621,            0.030261,          0.00094787,          0.00094787,            0.091448
                  32,             0.13422,             0.02658,             0.02425,             0.07161,             0.10466,            0.040496,           0.0082541,             0.13503,            0.016869,            0.030522,          0.00097766,          0.00097766,            0.091178
                  33,             0.13397,            0.027064,            0.023371,             0.42099,             0.10963,            0.053408,             0.01239,             0.13371,            0.016572,             0.02952,           0.0010074,           0.0010074,            0.090907
                  34,             0.13442,            0.027526,             0.02357,            0.069633,             0.13379,            0.048974,            0.012198,             0.13404,            0.016727,            0.029036,           0.0010372,           0.0010372,            0.090637
                  35,              0.1342,            0.027552,            0.023273,            0.077264,             0.15755,             0.05937,            0.014115,             0.13226,            0.016081,            0.025894,           0.0010669,           0.0010669,            0.090367
                  36,             0.13331,            0.027184,            0.023071,            0.077277,             0.13834,            0.053084,            0.011917,             0.13246,            0.016046,            0.025555,           0.0010967,           0.0010967,            0.090097
                  37,             0.13328,            0.027085,             0.02304,            0.087018,             0.14233,            0.056286,            0.013271,             0.13235,            0.016405,            0.025443,           0.0011264,           0.0011264,            0.089826
                  38,             0.13327,            0.027405,            0.023145,            0.093006,             0.17416,            0.060631,            0.015258,             0.13163,            0.016014,            0.024268,           0.0011561,           0.0011561,            0.089556
                  39,             0.13291,            0.027198,            0.023293,             0.13773,             0.17401,            0.052926,            0.012762,             0.13173,            0.016637,            0.024017,           0.0011858,           0.0011858,            0.089286
                  40,             0.13271,            0.028313,            0.022535,             0.21343,             0.17375,            0.057852,             0.01461,             0.13157,            0.016398,            0.024503,           0.0012155,           0.0012155,            0.089015
                  41,             0.13201,            0.028082,            0.022628,             0.16481,             0.19626,            0.067835,            0.017294,             0.13053,            0.016443,            0.024995,           0.0012451,           0.0012451,            0.088745
                  42,             0.13101,             0.02831,            0.022964,             0.14426,             0.20208,            0.076059,            0.020044,             0.12992,            0.016625,            0.025116,           0.0012747,           0.0012747,            0.088475
                  43,             0.13152,            0.028676,            0.022509,            0.094161,             0.27954,            0.070615,            0.019309,             0.12975,            0.016913,            0.024797,           0.0013044,           0.0013044,            0.088204
                  44,             0.13119,            0.029059,            0.022051,             0.11066,             0.28389,            0.069191,            0.018074,             0.12965,            0.016774,            0.025113,            0.001334,            0.001334,            0.087934
                  45,             0.13219,            0.029317,            0.022078,             0.12174,             0.26422,             0.09238,            0.025799,              0.1292,            0.016981,            0.024592,           0.0013635,           0.0013635,            0.087664
                  46,             0.13199,            0.029158,            0.021861,             0.14958,             0.26305,            0.098893,            0.026709,             0.12806,            0.016639,            0.024136,           0.0013931,           0.0013931,            0.087393
                  47,             0.13053,            0.028905,            0.022507,              0.1424,             0.25389,            0.088399,            0.022202,             0.12771,            0.016808,            0.024365,           0.0014227,           0.0014227,            0.087123
                  48,             0.13132,            0.028576,            0.022371,             0.13314,             0.28826,            0.096053,            0.023819,             0.12758,            0.016819,             0.02466,           0.0014522,           0.0014522,            0.086852
                  49,             0.13112,            0.028934,            0.022456,             0.16354,             0.26631,             0.11111,            0.027054,             0.12819,            0.016406,            0.024682,           0.0014817,           0.0014817,            0.086582
                  50,             0.13018,            0.028349,            0.022451,             0.19551,             0.27476,             0.11919,            0.031933,             0.12758,            0.017082,            0.027069,           0.0015112,           0.0015112,            0.086311
                  51,             0.13023,            0.028848,            0.021818,             0.12172,             0.24384,            0.076577,            0.019641,             0.12789,             0.01893,            0.025985,           0.0015406,           0.0015406,            0.086041
                  52,             0.12976,            0.028384,            0.021973,            0.067918,             0.20467,             0.05516,            0.014587,             0.12877,             0.02017,            0.025356,           0.0015701,           0.0015701,             0.08577
                  53,             0.13073,             0.02865,            0.021706,            0.081511,             0.22758,            0.074593,            0.020849,             0.12785,            0.019809,            0.023286,           0.0015995,           0.0015995,            0.085499
                  54,             0.12958,            0.029107,            0.021646,             0.11599,             0.15603,            0.069007,            0.017799,             0.12711,              0.0193,            0.023815,           0.0016289,           0.0016289,            0.085229
                  55,             0.12878,            0.028237,            0.021952,            0.089304,             0.11516,            0.040369,           0.0092415,             0.12854,             0.02052,            0.024551,           0.0016583,           0.0016583,            0.084958
                  56,             0.12895,            0.028688,            0.021477,            0.090554,            0.095467,            0.043136,           0.0095272,             0.12839,            0.020158,            0.023269,           0.0016876,           0.0016876,            0.084688
                  57,             0.13094,            0.029396,            0.021828,            0.078562,            0.078334,            0.044685,            0.011929,             0.12833,            0.021098,            0.023977,           0.0017169,           0.0017169,            0.084417
                  58,             0.12853,            0.029061,            0.021264,            0.083487,              0.1822,            0.060554,            0.016567,             0.12735,            0.019722,            0.024158,           0.0017462,           0.0017462,            0.084146
                  59,             0.12932,            0.029043,            0.022112,             0.11667,             0.17125,            0.067424,             0.01698,             0.12687,            0.018843,            0.023363,           0.0017755,           0.0017755,            0.083876
                  60,             0.12819,               0.029,            0.021092,             0.12184,             0.09256,            0.052912,            0.013088,             0.12776,                0.02,             0.02412,           0.0018048,           0.0018048,            0.083605
                  61,              0.1278,             0.03011,            0.021528,               0.147,             0.16391,            0.082692,            0.020391,             0.12661,            0.018481,            0.021436,            0.001834,            0.001834,            0.083334
                  62,             0.12736,            0.029506,            0.021351,            0.089619,             0.11165,            0.040832,           0.0093988,             0.12802,             0.01955,            0.024206,           0.0018632,           0.0018632,            0.083063
                  63,             0.12788,            0.029482,            0.020934,            0.029265,            0.030824,            0.009559,           0.0021387,             0.13158,            0.024517,            0.026046,           0.0018924,           0.0018924,            0.082792
                  64,              0.1271,            0.029844,            0.020553,            0.085932,             0.14093,            0.047398,            0.013583,             0.12913,            0.019606,            0.025049,           0.0019215,           0.0019215,            0.082522
                  65,             0.12675,            0.028843,            0.020314,             0.11791,             0.15717,            0.064839,            0.015426,             0.12714,            0.018833,            0.023023,           0.0019507,           0.0019507,            0.082251
                  66,             0.12651,            0.028594,            0.021095,             0.20642,             0.17567,             0.10608,            0.028348,             0.12569,            0.018529,            0.023143,           0.0019798,           0.0019798,             0.08198
                  67,             0.12788,              0.0297,            0.020945,              0.1957,             0.29568,             0.15608,            0.045832,             0.12401,            0.017203,            0.023105,           0.0020088,           0.0020088,            0.081709
                  68,              0.1273,            0.028951,             0.02111,             0.15779,             0.25164,             0.11325,            0.031493,             0.12526,             0.01897,            0.024763,           0.0020379,           0.0020379,            0.081438
                  69,              0.1276,            0.029307,             0.02088,             0.32395,             0.27577,             0.23424,            0.077789,             0.12344,            0.016947,            0.020558,           0.0020669,           0.0020669,            0.081167
                  70,             0.12713,            0.028774,            0.020749,              0.2157,             0.22194,             0.13722,            0.039484,             0.12502,            0.019238,            0.024208,           0.0020959,           0.0020959,            0.080896
                  71,             0.12781,            0.029846,            0.020991,             0.23735,             0.22091,             0.15646,            0.044333,             0.12565,            0.017733,            0.022129,           0.0021249,           0.0021249,            0.080625
                  72,             0.12643,            0.028753,            0.020458,             0.27387,             0.26247,             0.19463,             0.05844,             0.12359,            0.017437,            0.021455,           0.0021538,           0.0021538,            0.080354
                  73,             0.12706,            0.029215,            0.021277,             0.30368,             0.27426,             0.22069,            0.075582,             0.12273,            0.018059,             0.02048,           0.0021827,           0.0021827,            0.080083
                  74,              0.1272,            0.029506,            0.020265,             0.25771,             0.27178,             0.19569,            0.068497,             0.12346,            0.018325,            0.023234,           0.0022115,           0.0022115,            0.079812
                  75,             0.12662,            0.029321,            0.020236,             0.26643,             0.29443,             0.21119,            0.068843,              0.1232,            0.017904,            0.021864,           0.0022404,           0.0022404,             0.07954
                  76,             0.12687,            0.029141,             0.02024,             0.22687,             0.28318,             0.16879,            0.052809,             0.12174,            0.018642,            0.023071,           0.0022692,           0.0022692,            0.079269
                  77,             0.12631,            0.030327,            0.020465,             0.35568,                0.29,             0.25154,            0.089861,             0.12062,            0.017789,            0.019737,            0.002298,            0.002298,            0.078998
                  78,             0.12666,            0.029256,            0.020579,              0.2465,             0.24143,             0.16878,            0.054535,             0.12334,            0.019427,            0.022607,           0.0023267,           0.0023267,            0.078727
                  79,             0.12522,            0.029218,            0.020497,             0.18825,             0.16639,             0.11989,            0.039687,             0.12628,            0.021229,            0.024632,           0.0023554,           0.0023554,            0.078455
                  80,             0.12637,             0.02985,            0.019919,             0.26154,             0.20417,              0.1687,            0.055724,             0.12473,            0.019997,            0.022749,           0.0023841,           0.0023841,            0.078184
                  81,             0.12533,            0.029382,            0.020414,             0.26436,             0.25628,             0.19075,            0.065712,             0.12304,            0.018848,            0.022576,           0.0024127,           0.0024127,            0.077913
                  82,             0.12515,            0.029506,            0.020526,             0.29432,             0.27663,             0.21466,            0.074121,             0.12154,            0.019164,            0.021698,           0.0024414,           0.0024414,            0.077641
                  83,             0.12531,            0.029692,            0.019948,             0.38747,             0.32033,             0.27951,              0.1093,             0.11998,            0.018289,            0.018983,           0.0024699,           0.0024699,             0.07737
                  84,             0.12593,            0.029485,            0.020351,             0.30715,             0.28907,             0.22238,            0.084428,             0.12025,            0.019601,            0.020297,           0.0024985,           0.0024985,            0.077098
                  85,             0.12553,            0.029724,            0.019808,             0.28499,             0.32376,             0.21806,            0.072288,             0.12159,            0.018468,            0.019939,            0.002527,            0.002527,            0.076827
                  86,             0.12448,            0.029318,            0.019736,              0.3543,             0.28864,               0.244,            0.075182,             0.12073,            0.018983,             0.01955,           0.0025555,           0.0025555,            0.076555
                  87,             0.12531,            0.029901,             0.01989,              0.3788,             0.30589,             0.27003,            0.098357,              0.1203,            0.021721,            0.018895,           0.0025839,           0.0025839,            0.076284
                  88,             0.12541,            0.029453,            0.020158,               0.323,             0.30241,             0.25059,            0.083341,             0.11931,            0.019366,            0.020435,           0.0026123,           0.0026123,            0.076012
                  89,             0.12491,            0.029845,            0.020379,             0.38313,               0.309,             0.26783,             0.10704,              0.1191,            0.018041,            0.018679,           0.0026407,           0.0026407,            0.075741
                  90,              0.1244,             0.03026,             0.02014,             0.39312,             0.29722,             0.27966,            0.097479,             0.11933,            0.018311,            0.020497,            0.002669,            0.002669,            0.075469
                  91,              0.1245,            0.029934,            0.020285,              0.4973,             0.31482,             0.32755,             0.13253,             0.11827,            0.017955,            0.018759,           0.0026973,           0.0026973,            0.075197
                  92,              0.1246,            0.030269,            0.019464,             0.41327,             0.34134,             0.31264,             0.11813,             0.11821,            0.017782,            0.018962,           0.0027255,           0.0027255,            0.074926
                  93,             0.12369,            0.029474,            0.019804,             0.47415,              0.2862,             0.29764,             0.11484,             0.11927,            0.017687,            0.019221,           0.0027538,           0.0027538,            0.074654
                  94,             0.12346,            0.030319,            0.019888,              0.4757,             0.33096,             0.33252,             0.12858,             0.11764,            0.018099,            0.018774,           0.0027819,           0.0027819,            0.074382
                  95,             0.12282,            0.029266,            0.020321,             0.44624,             0.30933,             0.29552,             0.11609,             0.11845,            0.018311,            0.021436,           0.0028101,           0.0028101,             0.07411
                  96,             0.12333,            0.029694,            0.019707,             0.39479,             0.34868,             0.30502,             0.10734,             0.11874,            0.018596,            0.018927,           0.0028382,           0.0028382,            0.073838
                  97,             0.12332,            0.029587,            0.019869,             0.44505,             0.34891,             0.33258,             0.13223,             0.11724,            0.018535,            0.019472,           0.0028663,           0.0028663,            0.073566
                  98,             0.12382,            0.029642,            0.019378,             0.54514,             0.34105,             0.37018,             0.16053,             0.11818,            0.020422,             0.01864,           0.0028943,           0.0028943,            0.073294
                  99,             0.12367,            0.030403,            0.019555,             0.50165,             0.37338,             0.38291,             0.15392,             0.11741,            0.019996,            0.018427,           0.0029223,           0.0029223,            0.073022
                 100,             0.12369,            0.028939,            0.019445,             0.40236,             0.33837,             0.31262,             0.10486,             0.11771,            0.018302,            0.019557,           0.0029502,           0.0029502,             0.07275
                 101,             0.12367,            0.029564,            0.019672,             0.39101,             0.33459,             0.30838,             0.12856,             0.11915,            0.019578,            0.019805,           0.0029781,           0.0029781,            0.072478
                 102,             0.12363,            0.029883,            0.019265,             0.49192,             0.35489,             0.36548,             0.15426,             0.11778,            0.020073,            0.018742,            0.003006,            0.003006,            0.072206
                 103,             0.12333,            0.030352,            0.019364,             0.42667,             0.35718,             0.34593,             0.14266,             0.11629,             0.01924,            0.020182,           0.0030338,           0.0030338,            0.071934
                 104,             0.12384,            0.029594,            0.020062,             0.52662,             0.35885,              0.3687,             0.15807,             0.11718,            0.019554,            0.018448,           0.0030616,           0.0030616,            0.071662
                 105,             0.12279,            0.029665,            0.019462,             0.46955,             0.36961,             0.35323,              0.1452,             0.11764,            0.018257,            0.018542,           0.0030893,           0.0030893,            0.071389
                 106,             0.12277,            0.029933,             0.01918,             0.41023,               0.346,             0.32442,             0.13169,             0.11677,            0.018745,            0.020381,            0.003117,            0.003117,            0.071117
                 107,             0.12175,            0.029338,            0.019486,             0.55834,             0.35523,             0.39057,             0.15807,             0.11639,            0.018471,            0.018409,           0.0031446,           0.0031446,            0.070845
                 108,             0.12311,            0.030251,            0.019812,             0.48858,             0.37312,             0.37297,             0.15407,             0.11789,            0.019455,            0.018901,           0.0031722,           0.0031722,            0.070572
                 109,              0.1231,            0.029577,            0.018759,             0.41975,             0.29637,             0.28261,             0.10747,             0.11973,            0.020271,            0.020371,           0.0031998,           0.0031998,              0.0703
                 110,             0.12237,            0.030014,             0.01923,             0.52958,             0.31561,             0.33707,             0.14578,             0.11738,            0.018549,            0.019359,           0.0032273,           0.0032273,            0.070027
                 111,             0.12219,            0.029739,            0.019069,             0.46885,             0.35053,             0.35049,             0.15088,             0.11758,            0.018674,            0.020724,           0.0032548,           0.0032548,            0.069755
                 112,             0.12323,            0.029557,            0.019595,             0.45529,             0.36251,             0.34294,             0.12498,             0.11618,            0.017326,            0.019902,           0.0032822,           0.0032822,            0.069482
                 113,             0.12294,            0.030133,            0.019567,             0.41172,             0.39095,             0.33902,             0.13612,              0.1162,            0.017347,            0.020224,           0.0033096,           0.0033096,             0.06921
                 114,             0.12235,            0.030148,            0.019704,             0.49431,             0.35326,             0.36616,             0.15075,             0.11618,            0.018975,            0.019507,           0.0033369,           0.0033369,            0.068937
                 115,             0.12186,            0.030701,             0.01905,             0.54458,              0.3702,             0.38554,             0.17207,             0.11575,            0.018696,            0.018396,           0.0033642,           0.0033642,            0.068664
                 116,             0.12236,            0.030216,            0.019358,             0.52158,             0.35277,             0.36978,             0.15016,              0.1156,            0.017555,            0.018776,           0.0033914,           0.0033914,            0.068391
                 117,             0.12171,            0.030252,            0.018892,             0.46454,             0.34873,             0.35227,             0.14815,             0.11604,            0.018257,            0.019472,           0.0034186,           0.0034186,            0.068119
                 118,              0.1214,            0.030303,            0.019386,             0.50884,             0.39508,             0.38946,             0.16927,             0.11511,            0.017928,            0.018139,           0.0034458,           0.0034458,            0.067846
                 119,             0.12154,            0.029924,            0.019585,             0.52779,             0.36631,              0.3765,             0.15974,             0.11491,             0.01754,            0.019081,           0.0034729,           0.0034729,            0.067573
                 120,              0.1213,            0.029989,            0.019595,             0.54816,             0.36562,             0.38842,             0.16869,              0.1161,            0.017964,               0.019,           0.0034999,           0.0034999,              0.0673
                 121,             0.12119,            0.029833,            0.019258,             0.53283,             0.39938,             0.40164,             0.17553,             0.11523,            0.018103,            0.017922,           0.0035269,           0.0035269,            0.067027
                 122,             0.12108,            0.030038,            0.019146,             0.52342,             0.42116,             0.42262,             0.18702,             0.11538,            0.018455,             0.01805,           0.0035539,           0.0035539,            0.066754
                 123,             0.12091,            0.029567,            0.019129,             0.57036,             0.40746,             0.42553,               0.185,             0.11487,            0.018077,            0.017961,           0.0035808,           0.0035808,            0.066481
                 124,             0.12153,            0.029714,            0.019035,             0.56684,             0.35414,             0.39363,             0.15681,             0.11534,            0.017809,            0.018634,           0.0036076,           0.0036076,            0.066208
                 125,             0.12092,            0.029778,             0.01924,             0.55394,             0.39216,             0.42029,              0.1845,              0.1152,            0.018887,            0.018721,           0.0036344,           0.0036344,            0.065934
                 126,             0.12044,            0.029573,            0.019132,             0.53298,             0.39219,             0.39651,             0.17715,             0.11463,            0.018381,            0.019027,           0.0036612,           0.0036612,            0.065661
                 127,             0.12168,            0.030622,            0.019643,             0.56744,             0.38911,             0.41881,             0.18126,             0.11583,            0.019926,            0.018031,           0.0036879,           0.0036879,            0.065388
                 128,             0.12152,            0.030126,            0.019017,             0.54865,             0.41004,             0.42651,             0.19537,             0.11459,            0.020765,            0.017703,           0.0037146,           0.0037146,            0.065115
                 129,              0.1217,            0.030825,            0.019241,             0.44984,             0.37803,             0.36179,             0.15573,             0.11416,             0.01922,            0.021998,           0.0037412,           0.0037412,            0.064841
                 130,             0.11911,            0.029716,            0.018727,             0.57736,             0.41306,             0.44401,             0.20286,              0.1143,            0.020729,            0.018038,           0.0037677,           0.0037677,            0.064568
                 131,             0.12209,            0.029613,            0.019203,             0.62018,             0.40966,             0.44664,             0.21005,             0.11389,              0.0184,            0.017947,           0.0037942,           0.0037942,            0.064294
                 132,             0.11972,            0.029406,            0.018599,             0.59684,             0.41254,             0.44105,             0.20079,             0.11356,            0.018362,            0.017588,           0.0038206,           0.0038206,            0.064021
                 133,             0.12069,             0.03023,            0.019166,             0.61483,             0.40373,             0.44319,             0.19503,             0.11373,            0.018042,            0.017634,            0.003847,            0.003847,            0.063747
                 134,             0.12154,            0.029883,             0.01899,             0.59896,             0.39475,             0.43509,             0.18271,             0.11481,            0.017785,            0.017818,           0.0038734,           0.0038734,            0.063473
                 135,             0.12075,            0.030297,            0.019166,              0.5704,             0.39015,             0.41691,             0.18217,             0.11375,            0.017834,            0.018655,           0.0038997,           0.0038997,              0.0632
                 136,             0.12074,            0.029846,            0.019094,             0.58921,              0.3987,             0.42464,              0.1998,             0.11467,            0.019258,            0.018498,           0.0039259,           0.0039259,            0.062926
                 137,             0.12123,            0.030019,            0.018907,             0.55437,             0.36948,             0.40365,             0.17424,             0.11438,            0.018888,            0.020887,           0.0039521,           0.0039521,            0.062652
                 138,               0.121,            0.030342,            0.019328,             0.62368,             0.40673,             0.44312,             0.18886,             0.11394,            0.019192,            0.018273,           0.0039782,           0.0039782,            0.062378
                 139,             0.12051,            0.029846,            0.019093,             0.67862,              0.3724,             0.42996,             0.20178,             0.11448,            0.019422,             0.01838,           0.0040043,           0.0040043,            0.062104
                 140,             0.11979,            0.029204,            0.018792,             0.55735,             0.41244,             0.42377,             0.18266,             0.11539,            0.019828,            0.018146,           0.0040303,           0.0040303,             0.06183
                 141,             0.12161,            0.029771,             0.01931,             0.56648,             0.42131,               0.439,             0.20469,             0.11344,            0.019441,            0.017961,           0.0040562,           0.0040562,            0.061556
                 142,             0.12055,            0.029617,            0.018749,             0.60357,             0.39924,             0.43879,             0.19409,             0.11374,            0.018995,            0.017912,           0.0040821,           0.0040821,            0.061282
                 143,             0.11986,             0.02897,            0.019139,             0.58721,             0.42247,             0.44229,             0.19898,             0.11311,            0.018718,             0.01849,            0.004108,            0.004108,            0.061008
                 144,             0.12032,            0.030256,            0.018562,             0.57748,              0.4365,             0.45246,             0.20291,             0.11295,            0.018078,            0.017651,           0.0041337,           0.0041337,            0.060734
                 145,             0.11966,            0.029436,            0.018372,             0.58521,             0.39026,             0.43102,             0.19515,             0.11377,            0.018121,            0.018099,           0.0041595,           0.0041595,            0.060459
                 146,             0.11999,             0.02905,            0.018977,             0.56992,             0.39482,             0.42907,             0.20153,              0.1125,            0.018098,            0.018675,           0.0041851,           0.0041851,            0.060185
                 147,             0.12081,            0.030367,            0.018792,             0.66648,             0.40263,             0.46236,             0.22154,             0.11229,            0.018013,            0.017631,           0.0042107,           0.0042107,            0.059911
                 148,             0.12087,            0.029654,            0.018925,             0.62664,             0.40559,             0.44079,             0.20496,             0.11232,            0.017673,            0.018462,           0.0042363,           0.0042363,            0.059636
                 149,             0.11928,            0.030526,            0.018921,             0.56276,              0.4063,             0.42193,             0.19446,             0.11311,             0.01785,            0.018953,           0.0042618,           0.0042618,            0.059362
                 150,             0.12052,            0.029188,            0.018816,             0.62105,             0.43212,              0.4638,             0.22161,             0.11469,            0.017292,            0.018166,           0.0042872,           0.0042872,            0.059087
                 151,             0.12035,            0.030335,            0.018999,             0.57303,             0.42962,             0.44235,              0.2065,             0.11254,            0.017753,            0.018785,           0.0043126,           0.0043126,            0.058813
                 152,             0.11934,            0.030419,            0.018624,             0.56417,             0.43345,             0.45204,             0.20271,             0.11357,            0.017725,            0.018639,           0.0043379,           0.0043379,            0.058538
