               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  44,            0.067786,            0.074766,            0.016438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048595,           0.0048595,            0.055459
                  45,             0.06998,             0.07407,            0.016544,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049639,           0.0049639,            0.054464
                  46,            0.068787,            0.071715,            0.016007,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050681,           0.0050681,            0.053468
                  47,            0.067647,            0.071986,            0.015847,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051721,           0.0051721,            0.052472
                  48,            0.066542,             0.07057,            0.015446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052758,           0.0052758,            0.051476
                  49,            0.069235,            0.076351,            0.015498,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053792,           0.0053792,            0.050479
                  50,            0.067385,            0.074312,            0.014902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054823,           0.0054823,            0.049482
                  51,             0.06942,            0.083548,            0.015416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055852,           0.0055852,            0.048485
                  52,            0.069299,            0.074201,            0.015682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056878,           0.0056878,            0.047488
                  53,            0.067664,            0.073458,            0.015384,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057901,           0.0057901,             0.04649
                  54,            0.067455,            0.070966,            0.015819,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058922,           0.0058922,            0.045492
                  55,            0.067364,            0.073129,            0.015887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059939,           0.0059939,            0.044494
                  56,             0.06763,             0.07502,            0.014941,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060953,           0.0060953,            0.043495
                  57,            0.067899,            0.071745,            0.014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061965,           0.0061965,            0.042496
                  58,             0.06799,             0.07379,            0.015262,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062973,           0.0062973,            0.041497
                  59,            0.067104,            0.074665,            0.015125,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063978,           0.0063978,            0.040498
                  60,            0.065317,            0.072129,            0.015722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006498,            0.006498,            0.039498
                  61,            0.067258,            0.071193,            0.014917,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065978,           0.0065978,            0.038498
                  62,            0.067104,            0.072747,            0.015657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066974,           0.0066974,            0.037497
                  63,            0.065527,            0.074464,            0.016367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067966,           0.0067966,            0.036497
                  64,            0.064949,            0.068357,            0.015094,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068954,           0.0068954,            0.035495
                  65,            0.067015,            0.071073,            0.014408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069939,           0.0069939,            0.034494
                  66,             0.06483,             0.06819,            0.014912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070921,           0.0070921,            0.033492
                  67,            0.064854,            0.069068,            0.014539,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071899,           0.0071899,             0.03249
                  68,            0.065739,            0.075497,            0.015599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072874,           0.0072874,            0.031487
                  69,            0.066077,            0.074408,            0.014973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073845,           0.0073845,            0.030484
                  70,            0.066495,             0.07431,            0.015116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074812,           0.0074812,            0.029481
                  71,            0.065205,            0.071054,            0.015063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075775,           0.0075775,            0.028478
                  72,            0.064943,             0.06853,             0.01482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076735,           0.0076735,            0.027473
                  73,            0.064234,            0.072404,            0.014563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077691,           0.0077691,            0.026469
                  74,            0.064186,            0.073626,            0.014765,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078643,           0.0078643,            0.025464
                  75,            0.063561,            0.069706,            0.013749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079591,           0.0079591,            0.024459
                  76,            0.062961,            0.068052,            0.013902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080535,           0.0080535,            0.023454
                  77,             0.06264,            0.067348,             0.01407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081475,           0.0081475,            0.022448
                  78,             0.06364,            0.068579,            0.013872,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082411,           0.0082411,            0.021441
                  79,            0.063181,            0.069154,            0.014537,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083343,           0.0083343,            0.020434
                  80,             0.06299,            0.070098,            0.013531,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084271,           0.0084271,            0.019427
                  81,             0.06336,            0.066221,            0.013389,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085195,           0.0085195,            0.018419
                  82,            0.062241,            0.070367,            0.014073,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086114,           0.0086114,            0.017411
                  83,            0.062179,            0.067447,            0.013696,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087029,           0.0087029,            0.016403
                  84,            0.062843,            0.074002,            0.014201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008794,            0.008794,            0.015394
                  85,            0.063335,            0.070761,             0.01396,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088846,           0.0088846,            0.014385
                  86,            0.063665,            0.076025,            0.013773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089748,           0.0089748,            0.013375
                  87,            0.063037,            0.068107,             0.01404,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090646,           0.0090646,            0.012365
                  88,            0.062795,            0.069119,            0.013698,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091539,           0.0091539,            0.011354
                  89,             0.06305,            0.067181,            0.013216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092427,           0.0092427,            0.010343
                  90,            0.063241,            0.066515,            0.015629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093311,           0.0093311,           0.0093311
                  91,            0.062149,            0.069894,            0.014121,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093311,           0.0093311,           0.0093311
                  92,             0.06408,            0.066877,            0.014174,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093165,           0.0093165,           0.0093165
                  93,            0.062055,            0.068802,            0.013832,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093018,           0.0093018,           0.0093018
                  94,            0.063465,            0.070061,            0.013889,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009287,            0.009287,            0.009287
                  95,            0.063299,            0.069233,            0.014848,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009272,            0.009272,            0.009272
                  96,            0.063013,            0.068378,            0.012968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092569,           0.0092569,           0.0092569
                  97,            0.062869,            0.072212,            0.013958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092416,           0.0092416,           0.0092416
                  98,            0.061757,            0.069656,            0.012992,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092262,           0.0092262,           0.0092262
                  99,             0.06198,             0.06961,             0.01371,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092107,           0.0092107,           0.0092107
                 100,            0.061295,            0.066066,            0.013697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009195,            0.009195,            0.009195
                 101,            0.062189,            0.068636,            0.012909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091791,           0.0091791,           0.0091791
                 102,            0.062603,            0.068761,            0.013339,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091632,           0.0091632,           0.0091632
                 103,            0.063525,            0.069952,            0.013756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091471,           0.0091471,           0.0091471
                 104,            0.061415,            0.068227,            0.012877,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091308,           0.0091308,           0.0091308
                 105,            0.062022,            0.068909,            0.014136,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091144,           0.0091144,           0.0091144
                 106,            0.062165,             0.06905,             0.01363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090979,           0.0090979,           0.0090979
                 107,            0.061387,              0.0689,            0.012987,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090813,           0.0090813,           0.0090813
                 108,            0.061973,            0.070228,            0.012722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090645,           0.0090645,           0.0090645
                 109,             0.06068,            0.066472,            0.012516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090476,           0.0090476,           0.0090476
                 110,            0.059868,            0.070174,            0.012922,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090305,           0.0090305,           0.0090305
                 111,            0.060598,             0.06965,            0.012551,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090133,           0.0090133,           0.0090133
                 112,             0.06003,            0.065162,             0.01267,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008996,            0.008996,            0.008996
                 113,            0.061708,            0.068407,            0.013785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089785,           0.0089785,           0.0089785
                 114,            0.060131,            0.065879,            0.013192,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008961,            0.008961,            0.008961
                 115,            0.060679,            0.066516,            0.013349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089433,           0.0089433,           0.0089433
                 116,            0.060174,            0.068288,            0.013069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089254,           0.0089254,           0.0089254
                 117,            0.061098,            0.067178,            0.013334,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089074,           0.0089074,           0.0089074
                 118,            0.060397,            0.063889,            0.013815,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088893,           0.0088893,           0.0088893
                 119,            0.061386,            0.067121,            0.013275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088711,           0.0088711,           0.0088711
                 120,            0.059041,            0.064337,            0.014203,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088528,           0.0088528,           0.0088528
                 121,            0.059699,            0.066595,            0.013194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088343,           0.0088343,           0.0088343
                 122,            0.059644,            0.065989,            0.012203,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088157,           0.0088157,           0.0088157
