               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.057583,             0.06923,            0.011551,             0.64389,             0.53456,             0.55593,             0.27497,            0.055855,            0.055408,            0.011851,           0.0046784,           0.0046784,            0.054178
                  46,            0.057691,             0.06879,            0.011329,             0.71225,             0.54672,             0.61996,             0.32343,            0.053522,            0.053513,            0.010706,           0.0047637,           0.0047637,            0.053164
                  47,            0.055666,            0.061841,            0.011543,             0.67568,             0.58978,             0.62314,             0.34516,            0.053573,            0.055031,            0.011009,            0.004848,            0.004848,            0.052148
                  48,            0.056035,            0.066246,            0.010811,             0.70894,              0.5694,              0.6299,             0.33322,            0.054047,            0.053466,            0.011805,           0.0049312,           0.0049312,            0.051131
                  49,            0.056998,            0.065727,            0.011472,             0.67352,             0.58106,              0.6211,             0.33619,            0.053015,            0.056167,            0.013308,           0.0050133,           0.0050133,            0.050113
                  50,             0.05456,            0.061056,            0.011854,             0.70047,             0.60452,             0.64927,             0.32913,            0.053545,            0.054912,            0.012276,           0.0050943,           0.0050943,            0.049094
                  51,            0.055832,            0.064112,            0.011219,             0.65277,             0.59092,             0.58798,             0.28439,            0.055615,            0.056476,            0.012514,           0.0051743,           0.0051743,            0.048074
                  52,            0.054652,            0.062729,            0.011759,             0.69542,             0.59731,             0.64635,             0.34631,             0.05193,            0.052285,            0.012721,           0.0052531,           0.0052531,            0.047053
                  53,             0.05629,            0.065994,            0.012601,               0.705,              0.5615,             0.62116,             0.34056,             0.05289,            0.055374,            0.010429,           0.0053307,           0.0053307,            0.046031
                  54,            0.054937,            0.066303,            0.012084,              0.6382,             0.54902,              0.5839,             0.30545,            0.054859,            0.060536,            0.012283,           0.0054072,           0.0054072,            0.045007
                  55,            0.055596,            0.060688,            0.012767,               0.598,             0.57412,              0.5505,             0.28954,            0.053432,            0.054385,            0.015357,           0.0054825,           0.0054825,            0.043983
                  56,            0.057001,            0.063932,             0.01202,             0.71984,             0.55449,             0.64349,             0.33719,            0.053131,            0.056981,            0.010529,           0.0055566,           0.0055566,            0.042957
                  57,            0.057367,            0.063535,            0.012289,             0.67863,             0.55127,             0.60858,             0.29484,            0.053505,            0.069796,            0.011404,           0.0056295,           0.0056295,             0.04193
                  58,            0.055214,            0.062261,            0.011413,             0.62201,             0.54807,             0.55634,             0.30485,            0.055041,            0.061973,            0.014406,           0.0057012,           0.0057012,            0.040901
                  59,            0.053629,            0.061071,            0.012123,              0.7138,             0.60833,             0.65805,             0.36328,             0.05259,            0.051264,            0.011042,           0.0057717,           0.0057717,            0.039872
                  60,            0.053316,            0.058435,            0.011428,             0.62368,             0.55573,              0.5655,             0.28377,            0.051518,            0.053713,            0.017502,           0.0058409,           0.0058409,            0.038841
                  61,            0.053841,            0.064823,            0.010745,             0.75931,             0.59337,             0.67304,             0.38461,            0.050482,            0.050951,            0.011926,           0.0059088,           0.0059088,            0.037809
                  62,            0.053228,             0.06129,            0.011141,             0.74404,             0.61024,             0.66885,             0.37563,            0.050866,            0.050681,            0.011602,           0.0059754,           0.0059754,            0.036775
                  63,            0.052833,            0.060665,             0.01109,             0.71653,             0.63026,             0.67933,             0.38645,             0.05003,            0.050314,            0.010528,           0.0060408,           0.0060408,            0.035741
                  64,            0.052263,            0.062414,            0.011382,               0.645,             0.59354,             0.61974,             0.34667,            0.052063,            0.059021,            0.015428,           0.0061048,           0.0061048,            0.034705
                  65,            0.051221,            0.059774,             0.01137,             0.75628,             0.60775,             0.68701,             0.40773,            0.049587,            0.054547,            0.010308,           0.0061675,           0.0061675,            0.033668
                  66,            0.052787,            0.058511,            0.011287,             0.75451,             0.59597,             0.67327,             0.36645,            0.050007,            0.057383,            0.010466,           0.0062289,           0.0062289,            0.032629
                  67,            0.053854,            0.064445,            0.011337,             0.72752,             0.61955,             0.67576,             0.38532,            0.051554,            0.056483,            0.011166,            0.006289,            0.006289,            0.031589
                  68,            0.054432,            0.060274,            0.011364,             0.68907,             0.61557,             0.66608,             0.36106,            0.051775,            0.057068,            0.010514,           0.0063477,           0.0063477,            0.030548
                  69,            0.052826,            0.063308,            0.010762,              0.6516,             0.59572,             0.63279,             0.36038,            0.050541,            0.070274,            0.013714,            0.006405,            0.006405,            0.029505
                  70,            0.052948,            0.061028,            0.012033,             0.68967,             0.62813,             0.67097,             0.33902,            0.051813,            0.053789,            0.013122,           0.0064609,           0.0064609,            0.028461
                  71,            0.053463,            0.062488,             0.01052,              0.7402,             0.63166,             0.69791,              0.3869,            0.049352,            0.049017,            0.011172,           0.0065154,           0.0065154,            0.027415
                  72,            0.052288,            0.061862,            0.011149,             0.77485,             0.62892,             0.70793,             0.42523,            0.048182,             0.05037,           0.0096942,           0.0065686,           0.0065686,            0.026369
                  73,            0.050571,            0.059976,              0.0106,             0.71366,             0.57631,             0.63313,             0.38157,            0.049665,            0.054874,            0.011281,           0.0066203,           0.0066203,             0.02532
                  74,            0.052812,            0.062473,            0.011517,              0.7361,             0.64106,             0.69787,              0.4192,            0.048162,            0.048201,            0.011293,           0.0066706,           0.0066706,            0.024271
                  75,            0.051274,             0.05901,            0.010555,             0.67472,             0.60545,             0.63574,             0.37797,            0.048145,            0.049544,            0.013755,           0.0067195,           0.0067195,            0.023219
                  76,            0.052522,            0.060081,            0.010985,             0.71903,             0.59536,             0.66094,             0.37877,            0.048155,            0.049714,            0.011384,           0.0067669,           0.0067669,            0.022167
                  77,            0.052248,            0.061484,            0.012137,             0.70728,             0.62009,             0.66569,             0.37816,            0.048567,            0.053546,            0.012984,           0.0068129,           0.0068129,            0.021113
                  78,            0.051914,            0.060132,             0.01139,             0.73889,             0.59999,             0.67095,             0.38039,            0.049665,            0.050779,            0.012433,           0.0068574,           0.0068574,            0.020057
                  79,            0.052202,            0.059664,            0.011327,             0.72402,             0.62068,               0.668,             0.36875,            0.051371,            0.053935,            0.010948,           0.0069005,           0.0069005,               0.019
                  80,            0.052905,            0.064862,            0.010919,             0.76155,             0.62247,             0.69806,             0.41559,             0.04896,            0.056405,            0.010231,           0.0069421,           0.0069421,            0.017942
                  81,            0.050753,            0.058638,            0.011093,             0.77164,             0.62181,             0.69985,             0.43112,            0.047182,            0.047478,           0.0097706,           0.0069822,           0.0069822,            0.016882
                  82,            0.051395,            0.058817,            0.011488,             0.75735,             0.61788,              0.6941,             0.41564,            0.049673,            0.055559,            0.010205,           0.0070208,           0.0070208,            0.015821
                  83,            0.051144,            0.058272,            0.010669,             0.69797,             0.59817,             0.63131,             0.37532,            0.053627,            0.060837,              0.0137,           0.0070579,           0.0070579,            0.014758
                  84,            0.050144,            0.056832,            0.011697,             0.77108,             0.65884,             0.72903,              0.4468,            0.046203,             0.04769,           0.0098963,           0.0070936,           0.0070936,            0.013694
                  85,            0.050976,            0.060993,            0.010754,             0.72827,             0.64506,             0.70085,             0.42002,            0.047674,            0.048641,            0.010854,           0.0071277,           0.0071277,            0.012628
                  86,            0.050067,            0.057812,            0.011532,             0.67835,             0.63846,             0.67649,             0.38876,             0.04839,            0.050592,            0.013963,           0.0071603,           0.0071603,             0.01156
                  87,            0.050483,            0.058397,            0.011983,             0.77537,             0.63333,              0.7192,             0.43885,            0.047668,            0.049043,            0.010603,           0.0071914,           0.0071914,            0.010491
                  88,            0.050073,            0.057597,            0.010808,              0.8016,             0.60547,             0.70575,             0.42927,            0.047611,            0.048902,            0.010064,            0.007221,            0.007221,            0.009421
                  89,            0.050566,            0.058987,            0.012144,             0.74674,             0.59144,             0.68786,             0.42577,            0.047705,            0.054217,            0.010514,            0.007249,            0.007249,            0.008349
                  90,            0.049539,            0.058073,            0.011038,              0.6915,             0.62803,               0.676,             0.39962,            0.048576,             0.05055,            0.012515,           0.0072756,           0.0072756,           0.0072756
                  91,            0.051024,            0.063182,            0.010645,              0.7572,              0.6268,               0.708,             0.44422,            0.046883,            0.048577,            0.011785,           0.0072756,           0.0072756,           0.0072756
                  92,            0.051812,            0.062809,            0.010684,             0.74791,              0.6523,             0.72022,             0.44811,            0.045594,             0.04852,            0.011861,           0.0072212,           0.0072212,           0.0072212
                  93,            0.049482,            0.056409,            0.010576,             0.72449,             0.58417,             0.65157,             0.36897,            0.049259,            0.053031,            0.011194,           0.0071664,           0.0071664,           0.0071664
                  94,            0.051099,            0.060425,             0.01023,             0.76502,             0.64869,             0.71374,             0.43671,            0.046248,            0.048152,            0.010915,           0.0071113,           0.0071113,           0.0071113
                  95,            0.049432,            0.055836,            0.010783,             0.78434,             0.63818,             0.72089,             0.44082,            0.046376,            0.048379,             0.01103,           0.0070559,           0.0070559,           0.0070559
                  96,            0.048948,            0.058799,            0.010897,             0.77264,             0.65501,             0.72958,             0.43958,            0.046419,            0.046857,           0.0096857,           0.0070003,           0.0070003,           0.0070003
                  97,            0.049454,            0.055806,            0.011477,             0.77704,             0.63896,             0.72076,             0.45224,            0.046895,            0.050108,            0.010484,           0.0069443,           0.0069443,           0.0069443
                  98,            0.049363,             0.06036,            0.010335,             0.74708,             0.61638,             0.68753,             0.44333,            0.045898,            0.047139,            0.013228,            0.006888,            0.006888,            0.006888
                  99,            0.050017,            0.060747,            0.010223,             0.71364,             0.65873,             0.69572,              0.4398,            0.046098,            0.047081,            0.011801,           0.0068315,           0.0068315,           0.0068315
                 100,            0.047418,            0.054867,            0.011836,             0.73253,             0.65397,             0.71283,             0.43227,            0.046035,            0.046656,            0.011511,           0.0067747,           0.0067747,           0.0067747
                 101,            0.048302,            0.055652,           0.0098008,             0.75798,             0.66309,             0.73202,             0.47448,            0.044197,            0.044735,            0.012546,           0.0067176,           0.0067176,           0.0067176
                 102,            0.048474,            0.057404,            0.010187,             0.78604,             0.67532,             0.74475,             0.48035,             0.04429,            0.045641,            0.010515,           0.0066603,           0.0066603,           0.0066603
                 103,            0.050291,            0.058302,            0.010714,              0.7676,              0.6196,             0.69392,             0.39152,            0.052656,            0.053097,            0.009973,           0.0066027,           0.0066027,           0.0066027
                 104,            0.049567,            0.056606,            0.010375,             0.77259,             0.66768,             0.72993,             0.42503,            0.045827,            0.047447,            0.010076,           0.0065449,           0.0065449,           0.0065449
                 105,            0.048791,            0.056739,            0.010354,             0.75202,             0.62363,             0.69397,             0.44642,             0.04569,            0.047354,            0.011397,           0.0064869,           0.0064869,           0.0064869
                 106,            0.049722,            0.058013,            0.010854,              0.7495,             0.69233,             0.74845,             0.48268,            0.045244,            0.048166,           0.0090201,           0.0064287,           0.0064287,           0.0064287
                 107,            0.047023,            0.053891,           0.0098632,             0.79467,             0.66465,             0.75316,             0.48748,            0.043352,            0.044463,            0.010825,           0.0063702,           0.0063702,           0.0063702
                 108,            0.049143,            0.057215,            0.010329,             0.73265,             0.68192,             0.71897,             0.45257,            0.044691,             0.04453,            0.012539,           0.0063116,           0.0063116,           0.0063116
                 109,             0.04967,            0.056046,            0.010272,             0.74891,             0.68639,             0.75065,             0.45699,            0.048567,            0.045328,            0.010204,           0.0062528,           0.0062528,           0.0062528
                 110,             0.04995,            0.059619,            0.010873,             0.80379,             0.66016,             0.74837,             0.46684,             0.04399,            0.045291,           0.0094184,           0.0061937,           0.0061937,           0.0061937
                 111,            0.048624,            0.056778,            0.010904,             0.78982,             0.65226,             0.72762,             0.47126,            0.045072,            0.048366,           0.0091303,           0.0061346,           0.0061346,           0.0061346
                 112,            0.047349,            0.054937,           0.0097068,             0.77983,             0.68326,             0.75455,             0.49237,            0.043787,            0.045382,            0.010656,           0.0060752,           0.0060752,           0.0060752
                 113,            0.048361,            0.058673,           0.0097558,             0.78357,             0.67026,             0.74056,             0.49251,            0.043242,            0.044391,            0.009543,           0.0060157,           0.0060157,           0.0060157
                 114,            0.046915,            0.056489,           0.0098743,             0.76175,             0.65852,             0.72971,             0.48021,            0.043176,            0.045409,            0.010453,            0.005956,            0.005956,            0.005956
                 115,            0.047564,            0.058607,            0.010809,             0.72405,             0.67141,              0.7211,             0.47197,            0.042431,            0.044159,            0.012718,           0.0058963,           0.0058963,           0.0058963
                 116,            0.048225,             0.05701,            0.010298,              0.7555,             0.70857,             0.75727,             0.49235,            0.043943,            0.046141,           0.0092973,           0.0058363,           0.0058363,           0.0058363
                 117,            0.046889,            0.054381,            0.010517,             0.77372,             0.63661,              0.7202,             0.47783,            0.043641,            0.044729,            0.010464,           0.0057763,           0.0057763,           0.0057763
                 118,            0.046267,            0.055268,           0.0098381,             0.77949,             0.66394,             0.74181,             0.48768,            0.043199,            0.044627,           0.0098016,           0.0057162,           0.0057162,           0.0057162
                 119,            0.047181,            0.059199,            0.010238,             0.70552,             0.70045,             0.74059,             0.47566,            0.042881,            0.045467,            0.012243,           0.0056559,           0.0056559,           0.0056559
                 120,            0.047838,            0.059962,           0.0099299,             0.75106,             0.69183,             0.74866,             0.51111,            0.042366,             0.04376,            0.010493,           0.0055956,           0.0055956,           0.0055956
                 121,            0.047266,            0.060119,            0.010712,             0.81907,             0.65858,             0.75527,             0.50624,            0.042199,            0.043526,            0.009474,           0.0055352,           0.0055352,           0.0055352
                 122,            0.048211,            0.059124,           0.0099191,             0.79139,             0.67976,             0.76123,              0.5037,            0.042524,            0.043908,            0.009525,           0.0054747,           0.0054747,           0.0054747
                 123,            0.047579,            0.054875,            0.010088,             0.78475,              0.6868,             0.75581,             0.51229,             0.04186,            0.042872,           0.0088235,           0.0054141,           0.0054141,           0.0054141
                 124,            0.047785,            0.055609,           0.0099896,             0.80517,             0.67278,             0.75595,             0.50411,            0.043762,            0.045008,           0.0089372,           0.0053535,           0.0053535,           0.0053535
                 125,            0.047702,            0.055094,            0.009646,             0.78356,             0.67027,             0.75021,              0.5038,            0.043865,            0.045892,           0.0094521,           0.0052929,           0.0052929,           0.0052929
                 126,            0.046712,             0.05216,            0.010745,             0.81607,             0.65219,             0.75824,             0.50329,            0.042927,            0.045777,           0.0094928,           0.0052322,           0.0052322,           0.0052322
                 127,            0.047463,            0.058174,           0.0093987,             0.81485,             0.65757,             0.75554,             0.47278,            0.042758,            0.044218,           0.0090661,           0.0051715,           0.0051715,           0.0051715
                 128,            0.047471,            0.055763,            0.010289,             0.80687,             0.69189,             0.77448,             0.48041,            0.044399,            0.043941,           0.0087581,           0.0051107,           0.0051107,           0.0051107
                 129,            0.047107,            0.056502,           0.0096458,             0.76788,             0.69319,             0.76172,              0.5134,            0.041729,            0.042577,            0.010836,             0.00505,             0.00505,             0.00505
                 130,            0.046705,            0.054052,           0.0095353,             0.79082,             0.67631,             0.76316,             0.51235,            0.041206,            0.043327,            0.011624,           0.0049893,           0.0049893,           0.0049893
                 131,            0.046067,            0.056607,           0.0092963,             0.78011,             0.67375,             0.75817,             0.51286,            0.041054,            0.042174,            0.011255,           0.0049285,           0.0049285,           0.0049285
                 132,            0.045589,            0.054099,           0.0096596,              0.7307,             0.68854,             0.73008,             0.48573,            0.042563,            0.043891,            0.011776,           0.0048678,           0.0048678,           0.0048678
                 133,            0.043773,            0.052386,           0.0094992,             0.76124,             0.72251,             0.77289,             0.52447,            0.041771,            0.043708,           0.0087331,           0.0048071,           0.0048071,           0.0048071
                 134,            0.046537,            0.054272,           0.0097426,             0.79332,             0.70543,             0.78255,             0.51835,            0.042078,            0.043348,            0.009251,           0.0047465,           0.0047465,           0.0047465
                 135,            0.045662,              0.0539,            0.010711,             0.80615,             0.68154,              0.7744,             0.52321,            0.041181,             0.04333,           0.0090619,           0.0046859,           0.0046859,           0.0046859
                 136,            0.045206,            0.051207,            0.010108,             0.81307,             0.68674,             0.77637,             0.52046,            0.041644,            0.042726,           0.0089797,           0.0046253,           0.0046253,           0.0046253
                 137,            0.044258,            0.053246,           0.0091123,             0.80811,              0.6895,             0.78124,             0.53587,            0.040911,            0.043514,           0.0091584,           0.0045648,           0.0045648,           0.0045648
                 138,            0.045884,            0.054462,            0.010494,             0.80957,             0.67542,              0.7711,             0.52039,            0.042088,            0.043853,           0.0094051,           0.0045044,           0.0045044,           0.0045044
                 139,            0.045834,            0.056019,           0.0096438,             0.79277,             0.67777,             0.76268,             0.52369,            0.041052,            0.042898,           0.0090344,           0.0044441,           0.0044441,           0.0044441
                 140,            0.045388,             0.05235,           0.0095031,             0.78768,             0.72327,             0.78602,             0.54002,            0.040271,            0.042467,           0.0085611,           0.0043838,           0.0043838,           0.0043838
                 141,            0.043843,            0.051394,           0.0091521,             0.78288,             0.68249,             0.75758,             0.51617,            0.040487,            0.043378,            0.010969,           0.0043237,           0.0043237,           0.0043237
                 142,            0.044935,            0.055482,           0.0097576,             0.76954,             0.72184,             0.77763,             0.53098,            0.040794,            0.041712,           0.0092764,           0.0042637,           0.0042637,           0.0042637
                 143,             0.04458,            0.052548,           0.0095097,             0.80508,             0.69352,             0.77978,             0.53961,            0.041325,            0.043521,            0.010423,           0.0042037,           0.0042037,           0.0042037
                 144,            0.045298,            0.059081,           0.0092038,             0.81405,             0.68784,             0.77633,             0.53304,            0.041087,            0.042152,            0.010305,            0.004144,            0.004144,            0.004144
                 145,            0.045839,             0.05357,           0.0094064,             0.79303,             0.70442,             0.78468,             0.52438,            0.041748,             0.04298,           0.0089361,           0.0040843,           0.0040843,           0.0040843
                 146,            0.045241,            0.054965,           0.0099489,             0.77632,             0.69567,             0.76633,             0.49366,            0.041982,            0.042357,           0.0096229,           0.0040248,           0.0040248,           0.0040248
                 147,             0.04656,            0.053732,           0.0095219,              0.8339,             0.68493,             0.78279,             0.53256,            0.040851,            0.041212,           0.0093475,           0.0039654,           0.0039654,           0.0039654
                 148,            0.045719,            0.053275,            0.010224,             0.78944,             0.69754,             0.77419,             0.53807,            0.040138,            0.042555,           0.0091987,           0.0039063,           0.0039063,           0.0039063
                 149,             0.04292,            0.051745,           0.0090361,             0.78536,             0.71695,             0.79023,              0.5441,            0.040654,            0.044635,           0.0083045,           0.0038472,           0.0038472,           0.0038472
                 150,            0.044948,             0.05514,            0.010228,             0.79489,             0.71124,             0.78535,               0.544,            0.039965,            0.041527,           0.0087359,           0.0037884,           0.0037884,           0.0037884
                 151,            0.044739,            0.052768,           0.0091777,              0.8237,             0.69874,             0.79468,             0.54236,            0.040047,            0.042039,           0.0083458,           0.0037298,           0.0037298,           0.0037298
                 152,            0.043893,            0.053439,           0.0092303,             0.80952,             0.71016,             0.79052,             0.54386,            0.040014,            0.040626,           0.0083897,           0.0036713,           0.0036713,           0.0036713
                 153,            0.046657,            0.057929,           0.0093384,             0.81404,             0.70714,             0.79183,             0.54055,             0.04008,             0.04113,           0.0089081,           0.0036131,           0.0036131,           0.0036131
                 154,            0.045886,            0.051815,           0.0098366,             0.80736,             0.70393,             0.79143,             0.53924,            0.040023,            0.041666,           0.0086132,           0.0035551,           0.0035551,           0.0035551
                 155,            0.044686,            0.053046,           0.0095922,             0.80601,             0.70232,             0.78488,             0.53124,            0.040541,            0.041962,           0.0086163,           0.0034973,           0.0034973,           0.0034973
                 156,            0.044306,            0.050892,           0.0091851,             0.78834,             0.69166,             0.77369,             0.53528,             0.03978,            0.041103,            0.010376,           0.0034397,           0.0034397,           0.0034397
                 157,            0.044193,            0.051406,            0.008824,             0.78309,             0.71367,             0.78167,             0.53879,            0.039389,            0.040427,            0.010075,           0.0033824,           0.0033824,           0.0033824
                 158,            0.045272,            0.056535,           0.0090458,             0.79714,             0.70684,             0.78081,             0.53324,            0.039701,            0.041748,           0.0090452,           0.0033253,           0.0033253,           0.0033253
                 159,            0.045096,            0.052348,           0.0091756,             0.77556,             0.73854,             0.79532,             0.54869,            0.040185,            0.041998,           0.0084031,           0.0032685,           0.0032685,           0.0032685
                 160,            0.045408,            0.052507,            0.008162,             0.80224,             0.72192,              0.7884,             0.55045,            0.039485,             0.04062,           0.0083829,            0.003212,            0.003212,            0.003212
                 161,            0.044877,            0.054198,           0.0088289,             0.78808,             0.71417,             0.78531,             0.55079,            0.039429,            0.041413,           0.0090135,           0.0031557,           0.0031557,           0.0031557
